Year,Element,Area,Vegetables,Fruits,Grains/Legumes/Nuts/Seeds,Meat/Poultry,Fish/Seafood,Dairy Food Group,Eggs,Vegetal Products,Sugar,Country,Obesity,Undernourished,Population,latlng,region,subregion,ISO_A2,Life expectancy,GDP
Y2016,Protein supply quantity (g/capita/day),Armenia,9.81,10.04,35.540000000000006,15.58,1.91,40.44,6.94,52.35,0.01,Armenia,20.9,4.3,2956000.0,"[40, 45]",Asia,Western Asia,AM,73.4,1999.9863176500005
Y2017,Fat supply quantity (g/capita/day),Armenia,1.69,13.52,6.6999999999999975,20.960000000000004,0.42,40.6,6.28,39.45,0.0,Armenia,20.9,4.3,2956000.0,"[40, 45]",Asia,Western Asia,AM,73.4,1999.9863176500005
Y2017,Food supply (kcal/capita/day),Armenia,198.0,306.0,1204.0,260.0,10.0,694.0,90.0,2285.0,326.0,Armenia,20.9,4.3,2956000.0,"[40, 45]",Asia,Western Asia,AM,73.4,1999.9863176500005
Y2017,Food supply quantity (kg/capita/yr),Armenia,336.18,150.48000000000005,149.12999999999997,45.65,5.829999999999999,400.18,23.28,737.6099999999999,53.5,Armenia,20.9,4.3,2956000.0,"[40, 45]",Asia,Western Asia,AM,73.4,1999.9863176500005
Y2017,Protein supply quantity (g/capita/day),Armenia,9.07,11.46,36.01,16.590000000000003,1.7200000000000002,39.1,6.84,52.65999999999998,0.01,Armenia,20.9,4.3,2956000.0,"[40, 45]",Asia,Western Asia,AM,73.4,1999.9863176500005
Y2014,Fat supply quantity (g/capita/day),Australia,0.6499999999999999,30.4,7.42,35.01,1.45,41.88,4.1,79.01000000000002,0.0,Australia,30.4,2.5,25754000.0,"[-27, 133]",Oceania,Australia and New Zealand,AU,81.8125,34637.565046875
Y2014,Food supply (kcal/capita/day),Australia,73.0,479.0,803.0,485.0,41.0,678.0,58.0,2288.0,389.0,Australia,30.4,2.5,25754000.0,"[-27, 133]",Oceania,Australia and New Zealand,AU,81.8125,34637.565046875
Y2014,Food supply quantity (kg/capita/yr),Australia,87.68,158.39,101.39,119.46999999999998,26.42,453.04,15.24,538.0699999999998,47.66,Australia,30.4,2.5,25754000.0,"[-27, 133]",Oceania,Australia and New Zealand,AU,81.8125,34637.565046875
Y2014,Protein supply quantity (g/capita/day),Australia,3.14,27.64,23.920000000000005,40.08,6.49,38.3,4.48,36.35000000000001,0.0,Australia,30.4,2.5,25754000.0,"[-27, 133]",Oceania,Australia and New Zealand,AU,81.8125,34637.565046875
Y2015,Fat supply quantity (g/capita/day),Australia,0.6799999999999999,31.05,6.81,35.97,1.37,41.18,4.0,77.85000000000002,0.0,Australia,30.4,2.5,25754000.0,"[-27, 133]",Oceania,Australia and New Zealand,AU,81.8125,34637.565046875
Y2015,Food supply (kcal/capita/day),Australia,77.0,488.0,784.0,501.0,40.0,650.0,56.0,2269.0,384.0,Australia,30.4,2.5,25754000.0,"[-27, 133]",Oceania,Australia and New Zealand,AU,81.8125,34637.565046875
Y2015,Food supply quantity (kg/capita/yr),Australia,91.25,159.09,98.21,123.25,24.82,442.94,14.84,535.7399999999999,46.61,Australia,30.4,2.5,25754000.0,"[-27, 133]",Oceania,Australia and New Zealand,AU,81.8125,34637.565046875
Y2015,Protein supply quantity (g/capita/day),Australia,3.28,28.20000000000001,23.43,41.31999999999999,6.1000000000000005,36.82,4.36,36.03999999999999,0.0,Australia,30.4,2.5,25754000.0,"[-27, 133]",Oceania,Australia and New Zealand,AU,81.8125,34637.565046875
Y2016,Fat supply quantity (g/capita/day),Australia,0.69,31.29,7.36,35.89,1.35,38.2,4.24,80.33000000000001,0.0,Australia,30.4,2.5,25754000.0,"[-27, 133]",Oceania,Australia and New Zealand,AU,81.8125,34637.565046875
Y2016,Food supply (kcal/capita/day),Australia,77.0,499.0,808.0,501.0,40.0,602.0,60.0,2313.0,390.0,Australia,30.4,2.5,25754000.0,"[-27, 133]",Oceania,Australia and New Zealand,AU,81.8125,34637.565046875
Y2016,Food supply quantity (kg/capita/yr),Australia,94.14,165.05999999999997,102.14,123.04000000000002,25.69,422.6,15.78,544.0800000000002,47.12,Australia,30.4,2.5,25754000.0,"[-27, 133]",Oceania,Australia and New Zealand,AU,81.8125,34637.565046875
Y2016,Protein supply quantity (g/capita/day),Australia,3.26,28.29,24.37,41.24000000000001,6.24,34.88,4.64,36.92000000000001,0.0,Australia,30.4,2.5,25754000.0,"[-27, 133]",Oceania,Australia and New Zealand,AU,81.8125,34637.565046875
Y2017,Fat supply quantity (g/capita/day),Australia,0.6599999999999999,31.15,8.02,35.71,1.4,40.14,4.32,79.72999999999998,0.0,Australia,30.4,2.5,25754000.0,"[-27, 133]",Oceania,Australia and New Zealand,AU,81.8125,34637.565046875
Y2017,Food supply (kcal/capita/day),Australia,74.0,495.0,827.0,495.0,39.0,636.0,62.0,2290.0,384.0,Australia,30.4,2.5,25754000.0,"[-27, 133]",Oceania,Australia and New Zealand,AU,81.8125,34637.565046875
Y2017,Food supply quantity (kg/capita/yr),Australia,93.24,161.86,105.47,121.6,25.87,438.96,16.06,527.94,45.99,Australia,30.4,2.5,25754000.0,"[-27, 133]",Oceania,Australia and New Zealand,AU,81.8125,34637.565046875
Y2017,Protein supply quantity (g/capita/day),Australia,3.14,28.25,25.31,40.7,6.170000000000001,36.46,4.72,37.19999999999999,0.0,Australia,30.4,2.5,25754000.0,"[-27, 133]",Oceania,Australia and New Zealand,AU,81.8125,34637.565046875
Y2014,Fat supply quantity (g/capita/day),Austria,0.74,26.13,8.649999999999999,28.24,1.4200000000000002,34.54,7.6,71.50000000000003,0.0,Austria,21.9,2.5,8914000.0,"[47.33333333, 13.33333333]",Europe,Western Europe,AT,81.48125,33827.47630875
Y2014,Food supply (kcal/capita/day),Austria,83.0,458.0,985.0,386.0,29.0,600.0,108.0,2556.0,437.0,Austria,21.9,2.5,8914000.0,"[47.33333333, 13.33333333]",Europe,Western Europe,AT,81.48125,33827.47630875
Y2014,Food supply quantity (kg/capita/yr),Austria,103.19,167.53,124.88,90.48,14.01,468.22,27.44,596.0400000000002,46.14,Austria,21.9,2.5,8914000.0,"[47.33333333, 13.33333333]",Europe,Western Europe,AT,81.48125,33827.47630875
Y2014,Protein supply quantity (g/capita/day),Austria,3.57,25.26,30.2,30.45000000000001,3.98,50.08,8.7,44.37000000000002,0.03,Austria,21.9,2.5,8914000.0,"[47.33333333, 13.33333333]",Europe,Western Europe,AT,81.48125,33827.47630875
Y2015,Fat supply quantity (g/capita/day),Austria,0.65,26.59,6.6599999999999975,28.56,1.4800000000000002,34.2,7.54,71.46000000000002,0.0,Austria,21.9,2.5,8914000.0,"[47.33333333, 13.33333333]",Europe,Western Europe,AT,81.48125,33827.47630875
Y2015,Food supply (kcal/capita/day),Austria,72.0,470.0,938.0,387.0,30.0,584.0,108.0,2535.0,458.0,Austria,21.9,2.5,8914000.0,"[47.33333333, 13.33333333]",Europe,Western Europe,AT,81.48125,33827.47630875
Y2015,Food supply quantity (kg/capita/yr),Austria,91.17,174.3,120.11,90.58,14.02,454.16,27.64,583.0599999999997,48.23,Austria,21.9,2.5,8914000.0,"[47.33333333, 13.33333333]",Europe,Western Europe,AT,81.48125,33827.47630875
Y2015,Protein supply quantity (g/capita/day),Austria,3.15,25.28,29.129999999999995,30.4,3.99,49.06,8.64,43.36000000000003,0.03,Austria,21.9,2.5,8914000.0,"[47.33333333, 13.33333333]",Europe,Western Europe,AT,81.48125,33827.47630875
Y2016,Fat supply quantity (g/capita/day),Austria,0.6699999999999999,24.77,6.51,27.23,1.38,35.46,7.54,70.77,0.0,Austria,21.9,2.5,8914000.0,"[47.33333333, 13.33333333]",Europe,Western Europe,AT,81.48125,33827.47630875
Y2016,Food supply (kcal/capita/day),Austria,76.0,415.0,948.0,373.0,29.0,604.0,108.0,2515.0,475.0,Austria,21.9,2.5,8914000.0,"[47.33333333, 13.33333333]",Europe,Western Europe,AT,81.48125,33827.47630875
Y2016,Food supply quantity (kg/capita/yr),Austria,95.78,144.29999999999995,120.34,88.01,14.05,469.82,27.72,559.6899999999998,49.98,Austria,21.9,2.5,8914000.0,"[47.33333333, 13.33333333]",Europe,Western Europe,AT,81.48125,33827.47630875
Y2016,Protein supply quantity (g/capita/day),Austria,3.3,23.68,29.43,29.79,3.92,50.18,8.66,43.740000000000016,0.03,Austria,21.9,2.5,8914000.0,"[47.33333333, 13.33333333]",Europe,Western Europe,AT,81.48125,33827.47630875
Y2017,Fat supply quantity (g/capita/day),Austria,0.6799999999999999,24.74,6.919999999999999,27.03,1.4200000000000002,34.34,8.1,73.91000000000003,0.0,Austria,21.9,2.5,8914000.0,"[47.33333333, 13.33333333]",Europe,Western Europe,AT,81.48125,33827.47630875
Y2017,Food supply (kcal/capita/day),Austria,76.0,431.0,946.0,370.0,31.0,598.0,116.0,2540.0,462.0,Austria,21.9,2.5,8914000.0,"[47.33333333, 13.33333333]",Europe,Western Europe,AT,81.48125,33827.47630875
Y2017,Food supply quantity (kg/capita/yr),Austria,95.21,155.26999999999995,120.15,87.22,14.1,461.26,29.38,567.08,48.61,Austria,21.9,2.5,8914000.0,"[47.33333333, 13.33333333]",Europe,Western Europe,AT,81.48125,33827.47630875
Y2017,Protein supply quantity (g/capita/day),Austria,3.3000000000000003,23.730000000000004,29.22,29.53,3.97,49.72,9.28,43.23000000000002,0.03,Austria,21.9,2.5,8914000.0,"[47.33333333, 13.33333333]",Europe,Western Europe,AT,81.48125,33827.47630875
Y2014,Fat supply quantity (g/capita/day),Azerbaijan,0.75,8.319999999999999,8.819999999999997,13.779999999999998,0.16,22.58,4.6,21.49,0.0,Azerbaijan,19.9,2.5,10108000.0,"[40.5, 47.5]",Asia,Western Asia,AZ,70.73124999999997,3302.94780699375
Y2014,Food supply (kcal/capita/day),Azerbaijan,89.0,193.0,1818.0,176.0,4.0,380.0,66.0,2592.0,187.0,Azerbaijan,19.9,2.5,10108000.0,"[40.5, 47.5]",Asia,Western Asia,AZ,70.73124999999997,3302.94780699375
Y2014,Food supply quantity (kg/capita/yr),Azerbaijan,156.17000000000004,88.58000000000001,211.23,32.440000000000005,1.93,254.12,17.1,603.6299999999999,22.26,Azerbaijan,19.9,2.5,10108000.0,"[40.5, 47.5]",Asia,Western Asia,AZ,70.73124999999997,3302.94780699375
Y2014,Protein supply quantity (g/capita/day),Azerbaijan,3.44,7.9,52.89000000000001,12.11,0.54,24.38,5.02,62.67,0.0,Azerbaijan,19.9,2.5,10108000.0,"[40.5, 47.5]",Asia,Western Asia,AZ,70.73124999999997,3302.94780699375
Y2015,Fat supply quantity (g/capita/day),Azerbaijan,0.78,8.76,8.989999999999998,14.17,0.12,22.5,4.48,21.82,0.0,Azerbaijan,19.9,2.5,10108000.0,"[40.5, 47.5]",Asia,Western Asia,AZ,70.73124999999997,3302.94780699375
Y2015,Food supply (kcal/capita/day),Azerbaijan,93.0,203.0,1798.0,181.0,3.0,382.0,64.0,2589.0,208.0,Azerbaijan,19.9,2.5,10108000.0,"[40.5, 47.5]",Asia,Western Asia,AZ,70.73124999999997,3302.94780699375
Y2015,Food supply quantity (kg/capita/yr),Azerbaijan,163.64,94.59,209.02,33.53,1.38,254.46,16.68,611.3199999999998,24.45,Azerbaijan,19.9,2.5,10108000.0,"[40.5, 47.5]",Asia,Western Asia,AZ,70.73124999999997,3302.94780699375
Y2015,Protein supply quantity (g/capita/day),Azerbaijan,3.55,8.27,52.39,12.42,0.39,24.36,4.9,62.18,0.0,Azerbaijan,19.9,2.5,10108000.0,"[40.5, 47.5]",Asia,Western Asia,AZ,70.73124999999997,3302.94780699375
Y2016,Fat supply quantity (g/capita/day),Azerbaijan,0.76,8.54,8.56,13.86,0.16,23.34,4.6,20.790000000000013,0.0,Azerbaijan,19.9,2.5,10108000.0,"[40.5, 47.5]",Asia,Western Asia,AZ,70.73124999999997,3302.94780699375
Y2016,Food supply (kcal/capita/day),Azerbaijan,91.0,204.0,1828.0,177.0,4.0,398.0,66.0,2584.0,177.0,Azerbaijan,19.9,2.5,10108000.0,"[40.5, 47.5]",Asia,Western Asia,AZ,70.73124999999997,3302.94780699375
Y2016,Food supply quantity (kg/capita/yr),Azerbaijan,160.46,97.34999999999998,212.44,32.64,2.18,264.9,17.12,608.28,21.13,Azerbaijan,19.9,2.5,10108000.0,"[40.5, 47.5]",Asia,Western Asia,AZ,70.73124999999997,3302.94780699375
Y2016,Protein supply quantity (g/capita/day),Azerbaijan,3.56,8.149999999999999,53.29,12.1,0.6100000000000001,25.46,5.02,63.02000000000001,0.0,Azerbaijan,19.9,2.5,10108000.0,"[40.5, 47.5]",Asia,Western Asia,AZ,70.73124999999997,3302.94780699375
Y2017,Fat supply quantity (g/capita/day),Azerbaijan,0.76,8.77,9.079999999999998,14.15,0.25,23.38,4.76,21.080000000000005,0.0,Azerbaijan,19.9,2.5,10108000.0,"[40.5, 47.5]",Asia,Western Asia,AZ,70.73124999999997,3302.94780699375
Y2017,Food supply (kcal/capita/day),Azerbaijan,91.0,206.0,1812.0,182.0,5.0,394.0,68.0,2598.0,212.0,Azerbaijan,19.9,2.5,10108000.0,"[40.5, 47.5]",Asia,Western Asia,AZ,70.73124999999997,3302.94780699375
Y2017,Food supply quantity (kg/capita/yr),Azerbaijan,159.62,97.42,210.38000000000005,34.08,3.2,263.64,17.72,607.8799999999999,24.590000000000003,Azerbaijan,19.9,2.5,10108000.0,"[40.5, 47.5]",Asia,Western Asia,AZ,70.73124999999997,3302.94780699375
Y2017,Protein supply quantity (g/capita/day),Azerbaijan,3.53,8.530000000000001,52.75,12.66,0.8900000000000001,25.3,5.2,62.29,0.0,Azerbaijan,19.9,2.5,10108000.0,"[40.5, 47.5]",Asia,Western Asia,AZ,70.73124999999997,3302.94780699375
Y2014,Fat supply quantity (g/capita/day),Bahamas,0.52,28.22,6.75,30.42,2.2099999999999995,14.94,2.38,30.93,0.0,Bahamas,32.1,,393000.0,,,,,74.2875,
Y2014,Food supply (kcal/capita/day),Bahamas,59.0,512.0,443.0,407.0,52.0,242.0,36.0,1482.0,326.0,Bahamas,32.1,,393000.0,,,,,74.2875,
Y2014,Food supply quantity (kg/capita/yr),Bahamas,85.83,207.42,44.85,77.71,28.14,50.78,9.4,473.5199999999999,68.25,Bahamas,32.1,,393000.0,,,,,74.2875,
Y2014,Protein supply quantity (g/capita/day),Bahamas,3.21,25.72,9.880000000000004,30.94,7.2600000000000025,12.7,2.68,22.050000000000004,0.0,Bahamas,32.1,,393000.0,,,,,74.2875,
Y2015,Fat supply quantity (g/capita/day),Bahamas,0.53,26.0,6.26,28.42,2.1899999999999995,14.76,2.16,28.629999999999992,0.0,Bahamas,32.1,,393000.0,,,,,74.2875,
Y2015,Food supply (kcal/capita/day),Bahamas,60.0,485.0,393.0,383.0,51.0,238.0,32.0,1409.0,339.0,Bahamas,32.1,,393000.0,,,,,74.2875,
Y2015,Food supply quantity (kg/capita/yr),Bahamas,88.41,206.32,41.09000000000001,72.83,27.86,51.1,8.74,470.98,68.43,Bahamas,32.1,,393000.0,,,,,74.2875,
Y2015,Protein supply quantity (g/capita/day),Bahamas,3.27,23.95,8.89,29.42,7.19,12.5,2.44,20.73,0.0,Bahamas,32.1,,393000.0,,,,,74.2875,
Y2016,Fat supply quantity (g/capita/day),Bahamas,0.5900000000000001,24.61000000000001,6.09,26.19,2.1699999999999995,13.6,3.62,29.889999999999993,0.0,Bahamas,32.1,,393000.0,,,,,74.2875,
Y2016,Food supply (kcal/capita/day),Bahamas,64.0,464.0,457.0,351.0,51.0,224.0,54.0,1501.0,351.0,Bahamas,32.1,,393000.0,,,,,74.2875,
Y2016,Food supply quantity (kg/capita/yr),Bahamas,89.01,204.6,44.290000000000006,69.79,27.590000000000003,44.8,13.96,482.70999999999987,69.77000000000001,Bahamas,32.1,,393000.0,,,,,74.2875,
Y2016,Protein supply quantity (g/capita/day),Bahamas,3.3,23.44,9.980000000000002,26.77,7.12,10.86,4.0,21.270000000000007,0.0,Bahamas,32.1,,393000.0,,,,,74.2875,
Y2017,Fat supply quantity (g/capita/day),Bahamas,0.5800000000000001,24.1,5.86,25.1,2.1499999999999995,14.72,3.68,28.73000000000001,0.0,Bahamas,32.1,,393000.0,,,,,74.2875,
Y2017,Food supply (kcal/capita/day),Bahamas,62.0,475.0,446.0,335.0,51.0,244.0,54.0,1483.0,354.0,Bahamas,32.1,,393000.0,,,,,74.2875,
Y2017,Food supply quantity (kg/capita/yr),Bahamas,87.82,208.08,42.68000000000001,67.03999999999999,27.32,49.22,14.14,468.90000000000015,70.29,Bahamas,32.1,,393000.0,,,,,74.2875,
Y2017,Protein supply quantity (g/capita/day),Bahamas,3.3,23.07,9.77,25.11,7.04,11.88,4.12,20.76,0.0,Bahamas,32.1,,393000.0,,,,,74.2875,
Y2014,Fat supply quantity (g/capita/day),Bangladesh,0.18,1.1,4.9,1.22,1.39,4.14,1.04,24.94,0.01,Bangladesh,3.4,14.7,169809000.0,"[24, 90]",Asia,Southern Asia,BD,69.30000000000001,443.561481025
Y2014,Food supply (kcal/capita/day),Bangladesh,28.0,42.0,1942.0,18.0,41.0,76.0,14.0,2420.0,80.0,Bangladesh,3.4,14.7,169809000.0,"[24, 90]",Asia,Southern Asia,BD,69.30000000000001,443.561481025
Y2014,Food supply quantity (kg/capita/yr),Bangladesh,30.57,27.39,286.56,4.05,22.930000000000003,36.34,3.5,417.99999999999983,11.46,Bangladesh,3.4,14.7,169809000.0,"[24, 90]",Asia,Southern Asia,BD,69.30000000000001,443.561481025
Y2014,Protein supply quantity (g/capita/day),Bangladesh,1.24,1.39,38.19000000000001,1.56,6.620000000000001,4.12,1.06,47.36,0.06000000000000001,Bangladesh,3.4,14.7,169809000.0,"[24, 90]",Asia,Southern Asia,BD,69.30000000000001,443.561481025
Y2015,Fat supply quantity (g/capita/day),Bangladesh,0.2,1.11,4.920000000000001,1.23,1.4400000000000002,4.22,1.12,26.140000000000004,0.01,Bangladesh,3.4,14.7,169809000.0,"[24, 90]",Asia,Southern Asia,BD,69.30000000000001,443.561481025
Y2015,Food supply (kcal/capita/day),Bangladesh,31.0,47.0,1941.0,18.0,43.0,76.0,16.0,2440.0,78.0,Bangladesh,3.4,14.7,169809000.0,"[24, 90]",Asia,Southern Asia,BD,69.30000000000001,443.561481025
Y2015,Food supply quantity (kg/capita/yr),Bangladesh,34.78,29.38000000000001,285.89,4.04,23.86,36.28,3.74,423.2199999999997,11.18,Bangladesh,3.4,14.7,169809000.0,"[24, 90]",Asia,Southern Asia,BD,69.30000000000001,443.561481025
Y2015,Protein supply quantity (g/capita/day),Bangladesh,1.42,1.4300000000000002,38.17999999999999,1.55,6.91,4.2,1.14,47.6,0.06000000000000001,Bangladesh,3.4,14.7,169809000.0,"[24, 90]",Asia,Southern Asia,BD,69.30000000000001,443.561481025
Y2016,Fat supply quantity (g/capita/day),Bangladesh,0.2,1.12,4.93,1.22,1.4900000000000002,4.28,1.28,26.62,0.01,Bangladesh,3.4,14.7,169809000.0,"[24, 90]",Asia,Southern Asia,BD,69.30000000000001,443.561481025
Y2016,Food supply (kcal/capita/day),Bangladesh,31.0,44.0,1948.0,17.0,44.0,78.0,18.0,2454.0,77.0,Bangladesh,3.4,14.7,169809000.0,"[24, 90]",Asia,Southern Asia,BD,69.30000000000001,443.561481025
Y2016,Food supply quantity (kg/capita/yr),Bangladesh,33.94,29.85,287.29,3.97,24.56,36.26,4.3,426.0899999999999,11.01,Bangladesh,3.4,14.7,169809000.0,"[24, 90]",Asia,Southern Asia,BD,69.30000000000001,443.561481025
Y2016,Protein supply quantity (g/capita/day),Bangladesh,1.4,1.37,38.33,1.5,7.11,4.36,1.32,47.899999999999984,0.05,Bangladesh,3.4,14.7,169809000.0,"[24, 90]",Asia,Southern Asia,BD,69.30000000000001,443.561481025
Y2017,Fat supply quantity (g/capita/day),Bangladesh,0.21,1.15,4.93,1.24,1.4700000000000002,4.38,1.72,27.190000000000005,0.01,Bangladesh,3.4,14.7,169809000.0,"[24, 90]",Asia,Southern Asia,BD,69.30000000000001,443.561481025
Y2017,Food supply (kcal/capita/day),Bangladesh,32.0,47.0,1953.0,18.0,44.0,80.0,24.0,2474.0,75.0,Bangladesh,3.4,14.7,169809000.0,"[24, 90]",Asia,Southern Asia,BD,69.30000000000001,443.561481025
Y2017,Food supply quantity (kg/capita/yr),Bangladesh,35.1,30.48,288.18,4.04,24.3,36.2,5.7,432.0399999999999,10.83,Bangladesh,3.4,14.7,169809000.0,"[24, 90]",Asia,Southern Asia,BD,69.30000000000001,443.561481025
Y2017,Protein supply quantity (g/capita/day),Bangladesh,1.46,1.4,38.37000000000001,1.53,7.03,4.48,1.74,48.3,0.05,Bangladesh,3.4,14.7,169809000.0,"[24, 90]",Asia,Southern Asia,BD,69.30000000000001,443.561481025
Y2014,Fat supply quantity (g/capita/day),Barbados,0.44,21.270000000000003,4.96,23.44,3.3799999999999994,19.96,3.86,45.41,0.0,Barbados,24.8,3.9,287000.0,"[13.16666666, -59.53333333]",Americas,Caribbean,BB,74.35625,12017.098529375
Y2014,Food supply (kcal/capita/day),Barbados,61.0,356.0,888.0,319.0,82.0,360.0,58.0,2269.0,531.0,Barbados,24.8,3.9,287000.0,"[13.16666666, -59.53333333]",Americas,Caribbean,BB,74.35625,12017.098529375
Y2014,Food supply quantity (kg/capita/yr),Barbados,63.92,114.64,98.51,70.22,40.16,68.88,16.26,491.01,58.72,Barbados,24.8,3.9,287000.0,"[13.16666666, -59.53333333]",Americas,Caribbean,BB,74.35625,12017.098529375
Y2014,Protein supply quantity (g/capita/day),Barbados,2.63,19.81,21.87,24.89,12.010000000000002,19.74,4.44,39.84,0.0,Barbados,24.8,3.9,287000.0,"[13.16666666, -59.53333333]",Americas,Caribbean,BB,74.35625,12017.098529375
Y2015,Fat supply quantity (g/capita/day),Barbados,0.43,23.01,5.01,25.57,3.37,18.76,4.22,47.21000000000002,0.0,Barbados,24.8,3.9,287000.0,"[13.16666666, -59.53333333]",Americas,Caribbean,BB,74.35625,12017.098529375
Y2015,Food supply (kcal/capita/day),Barbados,55.0,381.0,873.0,346.0,82.0,342.0,64.0,2283.0,524.0,Barbados,24.8,3.9,287000.0,"[13.16666666, -59.53333333]",Americas,Caribbean,BB,74.35625,12017.098529375
Y2015,Food supply quantity (kg/capita/yr),Barbados,61.55,120.66,96.28,76.06000000000002,40.09,67.36,17.72,485.75,58.43,Barbados,24.8,3.9,287000.0,"[13.16666666, -59.53333333]",Americas,Caribbean,BB,74.35625,12017.098529375
Y2015,Protein supply quantity (g/capita/day),Barbados,2.4,20.9,21.50000000000001,26.76,11.98,19.0,4.86,40.14000000000002,0.0,Barbados,24.8,3.9,287000.0,"[13.16666666, -59.53333333]",Americas,Caribbean,BB,74.35625,12017.098529375
Y2016,Fat supply quantity (g/capita/day),Barbados,0.43,22.32,5.3100000000000005,24.8,3.3599999999999994,20.44,5.3,46.71999999999999,0.0,Barbados,24.8,3.9,287000.0,"[13.16666666, -59.53333333]",Americas,Caribbean,BB,74.35625,12017.098529375
Y2016,Food supply (kcal/capita/day),Barbados,55.0,378.0,950.0,335.0,82.0,354.0,80.0,2276.0,478.0,Barbados,24.8,3.9,287000.0,"[13.16666666, -59.53333333]",Americas,Caribbean,BB,74.35625,12017.098529375
Y2016,Food supply quantity (kg/capita/yr),Barbados,62.65000000000001,123.41,105.36,73.60000000000002,40.02,51.3,22.42,473.83,53.69,Barbados,24.8,3.9,287000.0,"[13.16666666, -59.53333333]",Americas,Caribbean,BB,74.35625,12017.098529375
Y2016,Protein supply quantity (g/capita/day),Barbados,2.45,20.14,23.61000000000001,25.85,11.97,18.58,6.08,41.16,0.0,Barbados,24.8,3.9,287000.0,"[13.16666666, -59.53333333]",Americas,Caribbean,BB,74.35625,12017.098529375
Y2017,Fat supply quantity (g/capita/day),Barbados,0.47,22.11,5.38,24.38,3.3599999999999994,20.84,4.5,45.72000000000001,0.0,Barbados,24.8,3.9,287000.0,"[13.16666666, -59.53333333]",Americas,Caribbean,BB,74.35625,12017.098529375
Y2017,Food supply (kcal/capita/day),Barbados,61.0,377.0,905.0,328.0,82.0,364.0,68.0,2249.0,468.0,Barbados,24.8,3.9,287000.0,"[13.16666666, -59.53333333]",Americas,Caribbean,BB,74.35625,12017.098529375
Y2017,Food supply quantity (kg/capita/yr),Barbados,66.78999999999999,126.89,99.49,71.36999999999998,39.97,53.8,19.02,498.17999999999984,52.89,Barbados,24.8,3.9,287000.0,"[13.16666666, -59.53333333]",Americas,Caribbean,BB,74.35625,12017.098529375
Y2017,Protein supply quantity (g/capita/day),Barbados,2.65,19.71,22.41,24.980000000000004,11.95,19.26,5.18,39.96999999999999,0.0,Barbados,24.8,3.9,287000.0,"[13.16666666, -59.53333333]",Americas,Caribbean,BB,74.35625,12017.098529375
Y2014,Fat supply quantity (g/capita/day),Belarus,0.75,20.06,14.31,27.81,1.2800000000000002,14.5,7.82,75.16000000000003,0.0,Belarus,26.6,2.5,9375000.0,"[53, 28]",Europe,Eastern Europe,BY,69.90625,3811.525348
Y2014,Food supply (kcal/capita/day),Belarus,111.0,345.0,957.0,365.0,31.0,362.0,110.0,2547.0,307.0,Belarus,26.6,2.5,9375000.0,"[53, 28]",Europe,Eastern Europe,BY,69.90625,3811.525348
Y2014,Food supply quantity (kg/capita/yr),Belarus,153.19,126.49,125.32999999999998,79.97,16.3,278.62,29.14,718.83,79.3,Belarus,26.6,2.5,9375000.0,"[53, 28]",Europe,Eastern Europe,BY,69.90625,3811.525348
Y2014,Protein supply quantity (g/capita/day),Belarus,4.88,20.44,26.26,26.67,4.6400000000000015,25.68,8.54,42.64999999999999,0.0,Belarus,26.6,2.5,9375000.0,"[53, 28]",Europe,Eastern Europe,BY,69.90625,3811.525348
