Year,Element,Area,Vegetables,Fruits,Grains/Legumes/Nuts/Seeds,Meat/Poultry,Fish/Seafood,Dairy Food Group,Eggs,Vegetal Products,Sugar,Country,Obesity,Undernourished,Confirmed,Deaths,Recovered,Active,Population
Y2017,Fat supply quantity (g/capita/day),Costa Rica,0.37,11.05,4.4,12.280000000000001,2.01,29.02,5.0,64.05,0.03,Costa Rica,25.7,4.8,1.08499315202504,0.0115437292115046,0.40946977108197996,0.6639796517315589,5111000.0
Y2017,Food supply (kcal/capita/day),Costa Rica,43.0,233.0,881.0,184.0,45.0,590.0,76.0,2330.0,507.0,Costa Rica,25.7,4.8,1.08499315202504,0.0115437292115046,0.40946977108197996,0.6639796517315589,5111000.0
Y2017,Food supply quantity (kg/capita/yr),Costa Rica,41.37,154.83000000000004,120.63,53.55,18.470000000000002,345.26,21.02,434.56000000000006,54.07,Costa Rica,25.7,4.8,1.08499315202504,0.0115437292115046,0.40946977108197996,0.6639796517315589,5111000.0
Y2017,Protein supply quantity (g/capita/day),Costa Rica,1.69,12.39,20.8,16.86,5.790000000000001,38.26,5.76,35.699999999999996,0.02,Costa Rica,25.7,4.8,1.08499315202504,0.0115437292115046,0.40946977108197996,0.6639796517315589,5111000.0
Y2014,Fat supply quantity (g/capita/day),Croatia,0.4,19.52,7.989999999999999,24.249999999999996,1.36,36.6,4.08,45.48000000000002,0.0,Croatia,27.1,2.5,0.336641791044776,0.00557213930348259,0.27111940298507503,0.0599502487562189,4020000.0
Y2014,Food supply (kcal/capita/day),Croatia,53.0,339.0,917.0,308.0,35.0,624.0,58.0,2121.0,464.0,Croatia,27.1,2.5,0.336641791044776,0.00557213930348259,0.27111940298507503,0.0599502487562189,4020000.0
Y2014,Food supply quantity (kg/capita/yr),Croatia,57.599999999999994,131.26,121.96000000000002,68.57000000000001,18.04,442.28,15.04,463.72000000000014,56.85,Croatia,27.1,2.5,0.336641791044776,0.00557213930348259,0.27111940298507503,0.0599502487562189,4020000.0
Y2014,Protein supply quantity (g/capita/day),Croatia,2.12,17.31,25.509999999999998,20.880000000000003,5.41,38.64,4.42,34.41000000000001,0.060000000000000005,Croatia,27.1,2.5,0.336641791044776,0.00557213930348259,0.27111940298507503,0.0599502487562189,4020000.0
Y2015,Fat supply quantity (g/capita/day),Croatia,0.47,20.62,8.41,25.360000000000003,1.1900000000000002,38.94,3.88,46.36999999999999,0.0,Croatia,27.1,2.5,0.336641791044776,0.00557213930348259,0.27111940298507503,0.0599502487562189,4020000.0
Y2015,Food supply (kcal/capita/day),Croatia,61.0,361.0,966.0,321.0,32.0,652.0,54.0,2159.0,426.0,Croatia,27.1,2.5,0.336641791044776,0.00557213930348259,0.27111940298507503,0.0599502487562189,4020000.0
Y2015,Food supply quantity (kg/capita/yr),Croatia,70.96000000000001,143.32999999999998,128.65999999999997,71.09,16.810000000000002,473.08,14.32,493.5900000000002,52.540000000000006,Croatia,27.1,2.5,0.336641791044776,0.00557213930348259,0.27111940298507503,0.0599502487562189,4020000.0
Y2015,Protein supply quantity (g/capita/day),Croatia,2.4699999999999998,17.84,26.89,21.4,4.98,40.48,4.22,36.48999999999999,0.05,Croatia,27.1,2.5,0.336641791044776,0.00557213930348259,0.27111940298507503,0.0599502487562189,4020000.0
Y2016,Fat supply quantity (g/capita/day),Croatia,0.88,20.27,8.36,25.29,1.25,39.64,4.52,48.629999999999974,0.0,Croatia,27.1,2.5,0.336641791044776,0.00557213930348259,0.27111940298507503,0.0599502487562189,4020000.0
Y2016,Food supply (kcal/capita/day),Croatia,119.0,337.0,981.0,320.0,33.0,656.0,64.0,2242.0,434.0,Croatia,27.1,2.5,0.336641791044776,0.00557213930348259,0.27111940298507503,0.0599502487562189,4020000.0
Y2016,Food supply quantity (kg/capita/yr),Croatia,258.3,125.1,130.34,71.27000000000001,17.009999999999998,478.34,16.8,668.0399999999996,53.53,Croatia,27.1,2.5,0.336641791044776,0.00557213930348259,0.27111940298507503,0.0599502487562189,4020000.0
Y2016,Protein supply quantity (g/capita/day),Croatia,4.32,17.61,27.27,21.449999999999996,5.12,40.9,4.92,38.6,0.05,Croatia,27.1,2.5,0.336641791044776,0.00557213930348259,0.27111940298507503,0.0599502487562189,4020000.0
Y2017,Fat supply quantity (g/capita/day),Croatia,0.8999999999999999,21.099999999999998,8.37,26.31,1.29,40.28,4.34,47.029999999999994,0.0,Croatia,27.1,2.5,0.336641791044776,0.00557213930348259,0.27111940298507503,0.0599502487562189,4020000.0
Y2017,Food supply (kcal/capita/day),Croatia,119.0,354.0,897.0,336.0,36.0,666.0,62.0,2173.0,461.0,Croatia,27.1,2.5,0.336641791044776,0.00557213930348259,0.27111940298507503,0.0599502487562189,4020000.0
Y2017,Food supply quantity (kg/capita/yr),Croatia,255.12,132.36,119.2,75.28999999999999,18.740000000000002,484.3,16.12,666.0600000000002,62.940000000000005,Croatia,27.1,2.5,0.336641791044776,0.00557213930348259,0.27111940298507503,0.0599502487562189,4020000.0
Y2017,Protein supply quantity (g/capita/day),Croatia,4.46,19.029999999999998,24.810000000000002,23.069999999999997,5.739999999999999,41.4,4.72,36.39999999999999,0.07,Croatia,27.1,2.5,0.336641791044776,0.00557213930348259,0.27111940298507503,0.0599502487562189,4020000.0
Y2014,Fat supply quantity (g/capita/day),Cuba,0.6799999999999999,18.21,6.0,20.689999999999998,0.39,13.72,4.3,32.669999999999995,0.0,Cuba,26.7,2.5,0.0415211417427533,0.000957361935998582,0.0348373371155039,0.00572644269125078,11281000.0
Y2014,Food supply (kcal/capita/day),Cuba,78.0,302.0,1419.0,263.0,11.0,270.0,66.0,2869.0,521.0,Cuba,26.7,2.5,0.0415211417427533,0.000957361935998582,0.0348373371155039,0.00572644269125078,11281000.0
Y2014,Food supply quantity (kg/capita/yr),Cuba,122.37,119.92,183.32,47.980000000000004,6.29,187.78,18.04,638.6899999999998,53.86,Cuba,26.7,2.5,0.0415211417427533,0.000957361935998582,0.0348373371155039,0.00572644269125078,11281000.0
Y2014,Protein supply quantity (g/capita/day),Cuba,3.4000000000000004,15.97,32.26,17.560000000000002,1.77,14.98,4.96,53.680000000000014,0.0,Cuba,26.7,2.5,0.0415211417427533,0.000957361935998582,0.0348373371155039,0.00572644269125078,11281000.0
Y2015,Fat supply quantity (g/capita/day),Cuba,0.75,18.759999999999998,6.06,21.279999999999998,0.46,13.1,3.92,31.319999999999997,0.0,Cuba,26.7,2.5,0.0415211417427533,0.000957361935998582,0.0348373371155039,0.00572644269125078,11281000.0
Y2015,Food supply (kcal/capita/day),Cuba,82.0,319.0,1377.0,269.0,13.0,254.0,60.0,2837.0,518.0,Cuba,26.7,2.5,0.0415211417427533,0.000957361935998582,0.0348373371155039,0.00572644269125078,11281000.0
Y2015,Food supply quantity (kg/capita/yr),Cuba,130.09,134.07999999999998,175.76,49.980000000000004,6.85,181.34,16.36,657.5799999999999,53.44,Cuba,26.7,2.5,0.0415211417427533,0.000957361935998582,0.0348373371155039,0.00572644269125078,11281000.0
Y2015,Protein supply quantity (g/capita/day),Cuba,3.49,16.5,31.480000000000004,18.04,1.89,14.44,4.5,50.650000000000006,0.0,Cuba,26.7,2.5,0.0415211417427533,0.000957361935998582,0.0348373371155039,0.00572644269125078,11281000.0
Y2016,Fat supply quantity (g/capita/day),Cuba,0.71,19.85,6.01,22.35,0.42000000000000004,14.24,4.08,33.36999999999999,0.0,Cuba,26.7,2.5,0.0415211417427533,0.000957361935998582,0.0348373371155039,0.00572644269125078,11281000.0
Y2016,Food supply (kcal/capita/day),Cuba,78.0,338.0,1380.0,283.0,11.0,272.0,62.0,2900.0,510.0,Cuba,26.7,2.5,0.0415211417427533,0.000957361935998582,0.0348373371155039,0.00572644269125078,11281000.0
Y2016,Food supply quantity (kg/capita/yr),Cuba,126.25999999999999,141.12,175.22,52.16,6.250000000000001,193.2,17.06,664.5199999999999,52.62,Cuba,26.7,2.5,0.0415211417427533,0.000957361935998582,0.0348373371155039,0.00572644269125078,11281000.0
Y2016,Protein supply quantity (g/capita/day),Cuba,3.39,17.26,31.560000000000002,18.73,1.7000000000000004,15.48,4.7,56.20000000000001,0.0,Cuba,26.7,2.5,0.0415211417427533,0.000957361935998582,0.0348373371155039,0.00572644269125078,11281000.0
Y2017,Fat supply quantity (g/capita/day),Cuba,0.8,20.53,6.46,23.08,0.37000000000000005,13.74,4.26,34.69000000000001,0.0,Cuba,26.7,2.5,0.0415211417427533,0.000957361935998582,0.0348373371155039,0.00572644269125078,11281000.0
Y2017,Food supply (kcal/capita/day),Cuba,87.0,349.0,1337.0,293.0,10.0,268.0,64.0,2893.0,518.0,Cuba,26.7,2.5,0.0415211417427533,0.000957361935998582,0.0348373371155039,0.00572644269125078,11281000.0
Y2017,Food supply quantity (kg/capita/yr),Cuba,141.46,140.6,167.77,55.47,5.69,189.1,17.78,676.8599999999998,53.42,Cuba,26.7,2.5,0.0415211417427533,0.000957361935998582,0.0348373371155039,0.00572644269125078,11281000.0
Y2017,Protein supply quantity (g/capita/day),Cuba,3.7300000000000004,18.240000000000002,31.070000000000004,19.770000000000003,1.5400000000000003,15.22,4.88,55.88000000000001,0.0,Cuba,26.7,2.5,0.0415211417427533,0.000957361935998582,0.0348373371155039,0.00572644269125078,11281000.0
Y2014,Fat supply quantity (g/capita/day),Cyprus,0.5599999999999999,21.61,10.249999999999998,23.259999999999998,1.6500000000000004,27.66,4.82,67.12,0.0,Cyprus,22.6,5.6,0.12642916321458197,0.0018227009113504602,0.106130903065452,0.0184755592377796,1207000.0
Y2014,Food supply (kcal/capita/day),Cyprus,77.0,366.0,861.0,310.0,41.0,448.0,68.0,2007.0,244.0,Cyprus,22.6,5.6,0.12642916321458197,0.0018227009113504602,0.106130903065452,0.0184755592377796,1207000.0
Y2014,Food supply quantity (kg/capita/yr),Cyprus,98.64,141.85000000000002,103.51,71.94999999999999,23.930000000000003,210.58,17.0,468.37999999999994,58.7,Cyprus,22.6,5.6,0.12642916321458197,0.0018227009113504602,0.106130903065452,0.0184755592377796,1207000.0
Y2014,Protein supply quantity (g/capita/day),Cyprus,3.26,22.08,23.6,23.36,5.98,21.96,5.06,36.01000000000001,0.01,Cyprus,22.6,5.6,0.12642916321458197,0.0018227009113504602,0.106130903065452,0.0184755592377796,1207000.0
Y2015,Fat supply quantity (g/capita/day),Cyprus,0.56,21.27,9.79,22.77,1.58,28.46,4.3,61.36999999999999,0.0,Cyprus,22.6,5.6,0.12642916321458197,0.0018227009113504602,0.106130903065452,0.0184755592377796,1207000.0
Y2015,Food supply (kcal/capita/day),Cyprus,76.0,375.0,869.0,302.0,40.0,458.0,60.0,1984.0,238.0,Cyprus,22.6,5.6,0.12642916321458197,0.0018227009113504602,0.106130903065452,0.0184755592377796,1207000.0
Y2015,Food supply quantity (kg/capita/yr),Cyprus,96.76,156.51000000000002,104.78000000000003,70.35,23.05,217.34,15.16,486.9000000000001,58.11,Cyprus,22.6,5.6,0.12642916321458197,0.0018227009113504602,0.106130903065452,0.0184755592377796,1207000.0
Y2015,Protein supply quantity (g/capita/day),Cyprus,3.26,21.68,23.94,22.61,5.800000000000001,22.74,4.52,36.65000000000003,0.01,Cyprus,22.6,5.6,0.12642916321458197,0.0018227009113504602,0.106130903065452,0.0184755592377796,1207000.0
Y2016,Fat supply quantity (g/capita/day),Cyprus,0.5700000000000001,21.35,9.81,23.05,1.5100000000000002,29.5,4.3,62.77000000000001,0.0,Cyprus,22.6,5.6,0.12642916321458197,0.0018227009113504602,0.106130903065452,0.0184755592377796,1207000.0
Y2016,Food supply (kcal/capita/day),Cyprus,77.0,367.0,856.0,308.0,39.0,476.0,60.0,1975.0,240.0,Cyprus,22.6,5.6,0.12642916321458197,0.0018227009113504602,0.106130903065452,0.0184755592377796,1207000.0
Y2016,Food supply quantity (kg/capita/yr),Cyprus,97.05,145.34,103.55999999999999,71.37,23.540000000000003,222.18,15.14,475.5499999999997,58.370000000000005,Cyprus,22.6,5.6,0.12642916321458197,0.0018227009113504602,0.106130903065452,0.0184755592377796,1207000.0
Y2016,Protein supply quantity (g/capita/day),Cyprus,3.37,21.59,23.650000000000006,23.01,5.879999999999999,23.26,4.52,36.230000000000004,0.01,Cyprus,22.6,5.6,0.12642916321458197,0.0018227009113504602,0.106130903065452,0.0184755592377796,1207000.0
Y2017,Fat supply quantity (g/capita/day),Cyprus,0.58,21.83,9.64,23.529999999999998,1.62,29.86,4.48,64.96,0.0,Cyprus,22.6,5.6,0.12642916321458197,0.0018227009113504602,0.106130903065452,0.0184755592377796,1207000.0
Y2017,Food supply (kcal/capita/day),Cyprus,79.0,379.0,825.0,314.0,45.0,478.0,62.0,1972.0,235.0,Cyprus,22.6,5.6,0.12642916321458197,0.0018227009113504602,0.106130903065452,0.0184755592377796,1207000.0
Y2017,Food supply quantity (kg/capita/yr),Cyprus,101.21,149.95999999999998,99.21000000000001,72.82,24.930000000000003,226.66,15.74,483.55,57.790000000000006,Cyprus,22.6,5.6,0.12642916321458197,0.0018227009113504602,0.106130903065452,0.0184755592377796,1207000.0
Y2017,Protein supply quantity (g/capita/day),Cyprus,3.45,22.08,22.650000000000002,23.53,6.859999999999999,23.64,4.72,35.66000000000001,0.01,Cyprus,22.6,5.6,0.12642916321458197,0.0018227009113504602,0.106130903065452,0.0184755592377796,1207000.0
Y2014,Fat supply quantity (g/capita/day),Czechia,0.45,21.64,5.7700000000000005,22.59,0.8400000000000001,30.72,4.56,64.72,0.0,Czechia,28.5,2.5,0.337700634565136,0.00425531914893617,0.198712206047032,0.13473310936916802,10716000.0
Y2014,Food supply (kcal/capita/day),Czechia,54.0,344.0,909.0,303.0,18.0,560.0,64.0,2343.0,370.0,Czechia,28.5,2.5,0.337700634565136,0.00425531914893617,0.198712206047032,0.13473310936916802,10716000.0
Y2014,Food supply quantity (kg/capita/yr),Czechia,71.81,118.28999999999998,119.2,76.82,8.779999999999998,379.76,16.9,547.5899999999999,62.47,Czechia,28.5,2.5,0.337700634565136,0.00425531914893617,0.198712206047032,0.13473310936916802,10716000.0
Y2014,Protein supply quantity (g/capita/day),Czechia,2.33,20.79,25.849999999999998,23.169999999999998,2.6599999999999997,41.3,4.98,37.33,0.01,Czechia,28.5,2.5,0.337700634565136,0.00425531914893617,0.198712206047032,0.13473310936916802,10716000.0
Y2015,Fat supply quantity (g/capita/day),Czechia,0.46,22.85,4.13,23.790000000000003,0.8200000000000001,30.82,4.54,55.07000000000001,0.0,Czechia,28.5,2.5,0.337700634565136,0.00425531914893617,0.198712206047032,0.13473310936916802,10716000.0
Y2015,Food supply (kcal/capita/day),Czechia,54.0,365.0,874.0,318.0,19.0,552.0,64.0,2231.0,381.0,Czechia,28.5,2.5,0.337700634565136,0.00425531914893617,0.198712206047032,0.13473310936916802,10716000.0
Y2015,Food supply quantity (kg/capita/yr),Czechia,71.41,127.34000000000002,114.80999999999999,80.42,9.299999999999999,374.26,16.8,536.87,63.620000000000005,Czechia,28.5,2.5,0.337700634565136,0.00425531914893617,0.198712206047032,0.13473310936916802,10716000.0
Y2015,Protein supply quantity (g/capita/day),Czechia,2.3,21.709999999999997,25.179999999999996,24.14,2.6799999999999997,40.68,5.0,35.85999999999999,0.01,Czechia,28.5,2.5,0.337700634565136,0.00425531914893617,0.198712206047032,0.13473310936916802,10716000.0
Y2016,Fat supply quantity (g/capita/day),Czechia,0.49,22.76,4.35,23.84,0.78,33.64,4.66,66.17000000000003,0.0,Czechia,28.5,2.5,0.337700634565136,0.00425531914893617,0.198712206047032,0.13473310936916802,10716000.0
Y2016,Food supply (kcal/capita/day),Czechia,59.0,365.0,833.0,321.0,16.0,582.0,66.0,2319.0,381.0,Czechia,28.5,2.5,0.337700634565136,0.00425531914893617,0.198712206047032,0.13473310936916802,10716000.0
Y2016,Food supply quantity (kg/capita/yr),Czechia,77.68,125.78,108.46,81.27,8.929999999999998,391.86,17.18,556.1100000000001,63.95,Czechia,28.5,2.5,0.337700634565136,0.00425531914893617,0.198712206047032,0.13473310936916802,10716000.0
Y2016,Protein supply quantity (g/capita/day),Czechia,2.49,22.02,23.87,24.78,2.4799999999999995,42.54,5.12,35.74000000000001,0.04,Czechia,28.5,2.5,0.337700634565136,0.00425531914893617,0.198712206047032,0.13473310936916802,10716000.0
Y2017,Fat supply quantity (g/capita/day),Czechia,0.49,23.359999999999996,4.58,24.419999999999998,0.8500000000000001,32.0,4.66,70.41,0.0,Czechia,28.5,2.5,0.337700634565136,0.00425531914893617,0.198712206047032,0.13473310936916802,10716000.0
Y2017,Food supply (kcal/capita/day),Czechia,59.0,383.0,761.0,329.0,19.0,560.0,66.0,2362.0,403.0,Czechia,28.5,2.5,0.337700634565136,0.00425531914893617,0.198712206047032,0.13473310936916802,10716000.0
Y2017,Food supply quantity (kg/capita/yr),Czechia,78.73,131.2,99.82,82.78,9.319999999999999,381.86,17.26,560.2099999999998,66.2,Czechia,28.5,2.5,0.337700634565136,0.00425531914893617,0.198712206047032,0.13473310936916802,10716000.0
Y2017,Protein supply quantity (g/capita/day),Czechia,2.5700000000000003,22.779999999999998,21.66,25.49,2.6999999999999997,41.3,5.12,33.530000000000015,0.03,Czechia,28.5,2.5,0.337700634565136,0.00425531914893617,0.198712206047032,0.13473310936916802,10716000.0
Y2014,Fat supply quantity (g/capita/day),"Korea, South",0.8,6.16,5.989999999999998,6.08,0.38,0.66,2.68,28.240000000000006,0.0,"Korea, South",4.9,2.5,0.0430370213012495,0.0007010293350842969,0.0357061470423514,0.00662984492381375,51781000.0
Y2014,Fat supply quantity (g/capita/day),"Korea, South",1.65,17.44,6.42,21.840000000000003,4.15,4.06,5.62,64.86999999999999,0.0,"Korea, South",4.9,2.5,0.0430370213012495,0.0007010293350842969,0.0357061470423514,0.00662984492381375,51781000.0
Y2014,Food supply (kcal/capita/day),"Korea, South",83.0,140.0,1270.0,78.0,16.0,12.0,38.0,1952.0,41.0,"Korea, South",4.9,2.5,0.0430370213012495,0.0007010293350842969,0.0357061470423514,0.00662984492381375,51781000.0
Y2014,Food supply (kcal/capita/day),"Korea, South",179.0,294.0,1428.0,284.0,106.0,78.0,80.0,2758.0,346.0,"Korea, South",4.9,2.5,0.0430370213012495,0.0007010293350842969,0.0357061470423514,0.00662984492381375,51781000.0
Y2014,Food supply quantity (kg/capita/yr),"Korea, South",126.71,70.83,184.48999999999998,13.510000000000002,10.639999999999999,6.28,9.6,464.18999999999994,4.3,"Korea, South",4.9,2.5,0.0430370213012495,0.0007010293350842969,0.0357061470423514,0.00662984492381375,51781000.0
Y2014,Food supply quantity (kg/capita/yr),"Korea, South",216.03,108.30999999999999,192.14,63.72,54.41000000000001,36.3,19.82,626.4399999999999,38.410000000000004,"Korea, South",4.9,2.5,0.0430370213012495,0.0007010293350842969,0.0357061470423514,0.00662984492381375,51781000.0
Y2014,Protein supply quantity (g/capita/day),"Korea, South",4.88,5.64,26.2,5.33,2.96,0.66,3.02,43.71,0.0,"Korea, South",4.9,2.5,0.0430370213012495,0.0007010293350842969,0.0357061470423514,0.00662984492381375,51781000.0
Y2014,Protein supply quantity (g/capita/day),"Korea, South",9.19,15.81,28.96,19.970000000000002,15.41,5.68,6.26,49.48000000000002,0.12,"Korea, South",4.9,2.5,0.0430370213012495,0.0007010293350842969,0.0357061470423514,0.00662984492381375,51781000.0
Y2015,Fat supply quantity (g/capita/day),"Korea, South",0.8,6.26,6.189999999999998,6.18,0.41000000000000003,0.62,2.6,28.670000000000005,0.0,"Korea, South",4.9,2.5,0.0430370213012495,0.0007010293350842969,0.0357061470423514,0.00662984492381375,51781000.0
Y2015,Fat supply quantity (g/capita/day),"Korea, South",1.5,18.41,6.42,22.89,4.739999999999999,4.48,5.64,64.44999999999999,0.0,"Korea, South",4.9,2.5,0.0430370213012495,0.0007010293350842969,0.0357061470423514,0.00662984492381375,51781000.0
Y2015,Food supply (kcal/capita/day),"Korea, South",83.0,142.0,1276.0,80.0,17.0,12.0,36.0,1965.0,40.0,"Korea, South",4.9,2.5,0.0430370213012495,0.0007010293350842969,0.0357061470423514,0.00662984492381375,51781000.0
Y2015,Food supply (kcal/capita/day),"Korea, South",162.0,303.0,1434.0,297.0,116.0,84.0,80.0,2736.0,342.0,"Korea, South",4.9,2.5,0.0430370213012495,0.0007010293350842969,0.0357061470423514,0.00662984492381375,51781000.0
Y2015,Food supply quantity (kg/capita/yr),"Korea, South",127.05999999999999,71.42,185.01999999999998,13.66,11.27,6.22,9.3,467.13999999999976,4.15,"Korea, South",4.9,2.5,0.0430370213012495,0.0007010293350842969,0.0357061470423514,0.00662984492381375,51781000.0
Y2015,Food supply quantity (kg/capita/yr),"Korea, South",196.1,109.11999999999999,193.26,66.76,55.46000000000001,36.48,19.92,604.9600000000004,38.17,"Korea, South",4.9,2.5,0.0430370213012495,0.0007010293350842969,0.0357061470423514,0.00662984492381375,51781000.0
Y2015,Protein supply quantity (g/capita/day),"Korea, South",4.88,5.74,26.330000000000002,5.4,3.0899999999999994,0.64,2.92,43.79000000000001,0.0,"Korea, South",4.9,2.5,0.0430370213012495,0.0007010293350842969,0.0357061470423514,0.00662984492381375,51781000.0
Y2015,Protein supply quantity (g/capita/day),"Korea, South",8.29,16.569999999999997,29.100000000000005,20.86,16.28,6.04,6.28,48.239999999999995,0.12,"Korea, South",4.9,2.5,0.0430370213012495,0.0007010293350842969,0.0357061470423514,0.00662984492381375,51781000.0
